	Unnamed: 0	acs_type	mask_typ	mask_seed	mask_dim	bloc	kernel	lr_other	test_ssim	test_psnr	test_loss	test_loss_denorm
198	0	no	random	44826	[4, 4]	1	[13, 13]	0.01	0.8272084280466251	31.322405632898388	0.0158316679298877	3.3781981404037116e-10
199	0	no	random	59566	[4, 4]	5	[13, 13]	0.0001	0.951980547912599	42.47804454300394	0.0017900699749588	2.890528713028569e-11
200	0	square	random	44826	[4, 4]	1	[13, 13]	0.01	0.8249819212182145	33.381020589449626	0.0127546004951	2.468700079785037e-10
201	0	no	random	59566	[4, 4]	10	[11, 11]	0.0001	0.9684858302783058	45.239061123545866	0.0011692368425428	1.5985815398977643e-11
202	0	no	random	59566	[4, 4]	10	[13, 13]	0.0001	0.9609220457720452	44.44682309270056	0.001398033928126	1.9449812326223402e-11
203	0	no	random	44826	[4, 4]	5	[11, 11]	0.01	0.3285960128601141	15.264335349689985	0.594211757183075	1.146509705673851e-08
204	0	no	random	44826	[4, 4]	1	[11, 11]	0.001	0.8110424821743559	30.69891152335816	0.0166623406112194	3.7685534373288816e-10
205	0	square	random	44826	[4, 4]	1	[11, 11]	0.001	0.8179222259667069	32.90303666041749	0.0114302774891257	2.606343708603628e-10
206	0	no	random	44826	[4, 4]	5	[13, 13]	0.01	0.1018823241375404	-2.881861235539292	17.30726432800293	5.379582460341967e-07
207	0	no	random	44826	[4, 4]	5	[11, 11]	0.001	0.9873707629313078	45.59217256220273	0.0009637410985305	1.6268959419886326e-11
208	0	square	random	44826	[4, 4]	10	[11, 11]	0.01	6.247019853331085e-08	-26.74432528255106	3583638033661952.0	147957187.61525616
209	0	no	random	44826	[4, 4]	1	[13, 13]	0.001	0.830213804558684	31.535972250186525	0.0138958171010017	3.178962153376556e-10
210	0	no	random	44826	[4, 4]	10	[11, 11]	0.01	4.782195212442025e-06	-89.114097816966	1283658887462912.0	52686274.27523679
211	0	square	random	44826	[4, 4]	5	[13, 13]	0.01	0.2883618511498755	12.062413535309672	1.1995035409927368	2.3510991451087788e-08
212	0	square	random	44826	[4, 4]	5	[11, 11]	0.001	0.993963521101632	49.664334595493	0.0002790316066239	4.4804859182131855e-12
213	0	square	random	44826	[4, 4]	1	[13, 13]	0.001	0.843498466400865	34.0297009296207	0.0099200140684843	2.2470900577233978e-10
214	0	no	random	44826	[4, 4]	10	[11, 11]	0.001	0.9888705613833868	46.62926275552966	0.0007832209812477	1.2355222738224415e-11
215	0	no	random	44826	[4, 4]	1	[11, 11]	0.0001	0.7012933824480171	25.854390886760147	0.0404456444084644	1.1023963603799062e-09
216	0	square	random	59566	[4, 4]	10	[13, 13]	0.0001	0.9789131493829324	46.95891849640154	0.0007385974749922	1.0504086941042078e-11
217	0	square	random	44826	[4, 4]	10	[11, 11]	0.001	0.9952467665636738	52.18274935559276	0.0001692463556537	2.6883120919234427e-12
218	0	square	random	44826	[4, 4]	1	[11, 11]	0.0001	0.7707246271643877	30.164608444327094	0.0178634747862815	4.676144228600007e-10
219	0	no	random	44826	[4, 4]	10	[13, 13]	0.01	6.217277034325321e-07	-89.25039035957822	5279514997293056.0	210837969.9810848
220	0	square	random	44826	[4, 4]	5	[11, 11]	0.0001	0.9879554711415652	47.752952251310994	0.0005584899336099	8.46049434604725e-12
221	0	no	random	44826	[4, 4]	1	[13, 13]	0.0001	0.7154747112583493	26.791729649914195	0.0363934226334095	9.821241427540387e-10
222	0	no	random	44826	[4, 4]	5	[13, 13]	0.001	0.9858671225697572	44.70657735229487	0.0009118046145886	1.5501512087165484e-11
223	0	square	random	44826	[4, 4]	5	[13, 13]	0.001	0.9924459661008216	48.11487560030479	0.0004324586479924	7.022350539970714e-12
224	0	no	random	44826	[4, 4]	10	[11, 11]	0.0001	0.9463066731040164	41.667736480757824	0.0022064780350774	3.4936276976624445e-11
225	0	no	random	44826	[4, 4]	5	[11, 11]	0.0001	0.9308571024553473	38.99602110631771	0.0032842599321156	5.887602373585077e-11
226	0	square	random	44826	[4, 4]	1	[13, 13]	0.0001	0.7825686945430484	30.817499104376505	0.0167743600904941	4.370919647740954e-10
227	0	square	random	44826	[4, 4]	10	[13, 13]	0.01	6.772962321567177e-08	-19.32221785982128	2.180773080517837e+16	879217993.0499696
228	0	no	random	51584	[4, 4]	1	[11, 11]	0.01	0.7790393631394094	30.35435352605912	0.0177699998021125	3.9980375730413267e-10
229	0	square	random	51584	[4, 4]	1	[11, 11]	0.01	0.7976449057244707	31.748806153847507	0.0124279595911502	2.9485756572904857e-10
230	0	square	random	44826	[4, 4]	10	[11, 11]	0.0001	0.991044167700468	49.55671151349753	0.0003757461672648	5.270056199545627e-12
231	0	square	random	44826	[4, 4]	10	[13, 13]	0.001	0.9925424899456494	47.65717514656575	0.0004292842349968	7.307140315514997e-12
232	0	no	random	44826	[4, 4]	10	[13, 13]	0.0001	0.932457124779297	40.54030267834637	0.0029275089036673	4.721656246378127e-11
233	0	no	random	44826	[4, 4]	5	[13, 13]	0.0001	0.914650445310717	37.67210838158549	0.0041801650077104	7.786374946074459e-11
234	0	square	random	44826	[4, 4]	5	[13, 13]	0.0001	0.9735016809496116	45.0754975525108	0.0010903262300416	1.6416181788382467e-11
235	0	no	random	51584	[4, 4]	5	[11, 11]	0.01	0.5402266729461456	22.462648092161515	0.1323817372322082	2.6515876326527433e-09
236	0	no	random	44826	[4, 4]	10	[13, 13]	0.001	0.9855015505749338	43.43080513882938	0.001234077499248	2.1773333369358853e-11
237	0	no	random	51584	[4, 4]	1	[13, 13]	0.01	0.7857036153172413	30.633912105986152	0.0151598211377859	3.379794677367069e-10
238	0	square	random	51584	[4, 4]	1	[13, 13]	0.01	0.8085247107812602	32.67836536757251	0.0121700298041105	2.6665515611172507e-10
239	0	square	random	51584	[4, 4]	5	[11, 11]	0.01	0.61671010574274	24.52371730913969	0.0759029015898704	1.4585905030814302e-09
240	0	no	random	51584	[4, 4]	1	[11, 11]	0.001	0.7672422081410157	29.509745333494635	0.019609585404396	4.584616768935791e-10
241	0	square	random	51584	[4, 4]	1	[11, 11]	0.001	0.799531736725713	31.8096692754709	0.0113249067217111	2.8704809458759747e-10
242	0	no	random	51584	[4, 4]	10	[11, 11]	0.01	6.382704675256101e-07	-86.1506259158632	8623717731008512.0	341901130.2070869
243	0	square	random	51584	[4, 4]	10	[11, 11]	0.01	4.676912554841349e-07	-20.08479339816291	1.0583949394837504e+16	423775330.8539991
244	0	square	random	51584	[4, 4]	5	[11, 11]	0.001	0.9944566922707092	50.36810279889713	0.0002310284035047	3.888096995065307e-12
245	0	no	random	51584	[4, 4]	1	[13, 13]	0.001	0.7894171986783057	30.39199280544721	0.0168062001466751	3.986912194865821e-10
246	0	square	random	51584	[4, 4]	1	[13, 13]	0.001	0.8194448974523835	32.68681255789021	0.0099362414330244	2.532223069343194e-10
247	0	no	random	51584	[4, 4]	5	[11, 11]	0.001	0.9893984417609328	46.067199166681256	0.0006614773301407	1.0956289645579008e-11
248	0	no	random	51584	[4, 4]	5	[13, 13]	0.01	0.1710634612699789	6.835322577991535	3.32873010635376	7.979546092139754e-08
249	0	square	random	44826	[4, 4]	10	[13, 13]	0.0001	0.9786952989894364	46.49495339684557	0.0008449698216281	1.2111959264741319e-11
250	0	square	random	51584	[4, 4]	5	[13, 13]	0.001	0.9935342618286952	49.513473955482006	0.0003144242800772	5.26392465064854e-12
251	0	square	random	51584	[4, 4]	1	[11, 11]	0.0001	0.7614828600350387	29.89510895838138	0.0175735484808683	4.766528263080304e-10
252	0	no	random	51584	[4, 4]	1	[11, 11]	0.0001	0.6586584332384705	25.975352429351773	0.0461559034883976	1.1773110908548176e-09
253	0	square	random	51584	[4, 4]	10	[11, 11]	0.001	0.9956598907171788	52.61373957875513	0.0001423286303179	2.433482471338581e-12
254	0	no	random	51584	[4, 4]	5	[13, 13]	0.001	0.9905846674582828	47.42883540098216	0.0006391504430212	9.849349420885736e-12
255	0	no	random	51584	[4, 4]	5	[11, 11]	0.0001	0.9577036333476368	42.87776580776406	0.0016427832888439	2.684448364749586e-11
256	0	no	random	51584	[4, 4]	10	[11, 11]	0.001	0.9910616199097776	48.6753399808789	0.0004954160540364	7.30339369309482e-12
257	0	no	random	51584	[4, 4]	1	[13, 13]	0.0001	0.6818048641022747	26.876790954595748	0.0411777980625629	1.050976048176426e-09
258	0	square	random	51584	[4, 4]	1	[13, 13]	0.0001	0.7719334846234923	30.48658766341334	0.0162715259939432	4.4049549680571576e-10
259	0	no	random	51584	[4, 4]	10	[13, 13]	0.01	5.812814238663442e-07	-78.1572659344917	2.7191399296270336e+16	1094965268.1027188
260	0	square	random	51584	[4, 4]	10	[13, 13]	0.01	1.888834920137449e-07	-22.0926642172358	1.5743942431604736e+16	640468683.8193322
261	0	square	random	51584	[4, 4]	5	[11, 11]	0.0001	0.9879021124357026	47.73755740568561	0.0004786473873537	7.812812203425196e-12
262	0	no	random	51584	[4, 4]	5	[13, 13]	0.0001	0.9569437461501084	42.91687930217378	0.0017098668031394	2.7197096113527613e-11
263	0	no	random	4368	[4, 4]	1	[11, 11]	0.01	0.7921295830568778	31.34604357444637	0.0157303679734468	3.179370589893195e-10
264	0	no	random	51584	[4, 4]	10	[11, 11]	0.0001	0.9700003233491892	45.06127617789118	0.0011928360909223	1.701064045210916e-11
265	0	square	random	51584	[4, 4]	10	[11, 11]	0.0001	0.9916212421353502	49.79121903312035	0.0003258720971643	4.862079862797999e-12
266	0	square	random	51584	[4, 4]	10	[13, 13]	0.001	0.9934845695416744	49.346195900215776	0.000316575897159	5.398216144636977e-12
267	0	square	random	4368	[4, 4]	1	[11, 11]	0.01	0.8075021461483113	32.37816890712956	0.011713839136064	2.5876647618647327e-10
268	0	no	random	4368	[4, 4]	1	[13, 13]	0.01	0.8139084175500393	32.07034147507247	0.0131878871470689	2.653103083948349e-10
269	0	square	random	4368	[4, 4]	1	[13, 13]	0.01	0.819808478616514	33.13129967056415	0.011554978787899	2.437667652209424e-10
270	0	square	random	4368	[4, 4]	5	[11, 11]	0.01	0.6174577350457244	24.5491071844506	0.0808399394154548	1.5892550830792923e-09
271	0	square	random	51584	[4, 4]	5	[13, 13]	0.0001	0.977897285924389	45.83006842254318	0.0008666750509291	1.4021910717160964e-11
272	0	no	random	51584	[4, 4]	10	[13, 13]	0.001	0.9804918164331418	40.19166865982263	0.0016453075222671	3.474328649601692e-11
273	0	no	random	4368	[4, 4]	5	[11, 11]	0.01	0.2462418634642285	10.034118704010238	1.5788178443908691	3.3438543997317625e-08
274	0	no	random	4368	[4, 4]	5	[13, 13]	0.01	0.1822358902681748	1.4101916827739605	9.076678276062012	2.863590928716252e-07
275	0	no	random	4368	[4, 4]	1	[11, 11]	0.001	0.7902238205628902	30.66509475080897	0.0166636928915977	3.558837607101762e-10
276	0	square	random	4368	[4, 4]	1	[11, 11]	0.001	0.8131307743385685	32.675744996944374	0.0104935755953192	2.477612780661e-10
277	0	no	random	4368	[4, 4]	10	[11, 11]	0.01	1.8269600066233167e-06	-85.79308479982029	5700987117371392.0	222783268.220317
278	0	square	random	4368	[4, 4]	10	[11, 11]	0.01	6.165127140629557e-07	-31.07514101396972	39739142144.0	1610.0396822353391
279	0	square	random	4368	[4, 4]	5	[13, 13]	0.01	0.2008539033960689	7.533115654784098	2.8094263076782227	6.743188098262019e-08
280	0	square	random	4368	[4, 4]	5	[11, 11]	0.001	0.9944685606831564	50.159032767021465	0.0002696888986974	3.9429759067486616e-12
281	0	no	random	4368	[4, 4]	1	[13, 13]	0.001	0.8151656681860827	31.70491591767915	0.0140155330300331	2.9947566686409215e-10
282	0	square	random	4368	[4, 4]	1	[13, 13]	0.001	0.833993678122508	33.6047361536028	0.009201887063682	2.1681974503918878e-10
283	0	no	random	51584	[4, 4]	10	[13, 13]	0.0001	0.9645516548901252	44.48725771281944	0.0012778047239407	1.7796552498178393e-11
284	0	square	random	51584	[4, 4]	10	[13, 13]	0.0001	0.9830875367499864	47.18225450186064	0.0006683219689875	1.0036544047692044e-11
285	0	no	random	4368	[4, 4]	5	[11, 11]	0.001	0.9907900249601724	47.35629188830495	0.0006436337716877	9.690902862633764e-12
286	0	square	random	4368	[4, 4]	5	[13, 13]	0.001	0.9937573478748494	49.06477066400914	0.0003654507454484	5.975108998876735e-12
287	0	no	random	4368	[4, 4]	1	[11, 11]	0.0001	0.66829018321055	26.21813942775047	0.0443577021360397	1.077164504666117e-09
288	0	no	random	4368	[4, 4]	5	[13, 13]	0.001	0.9904436464307244	47.25661792017568	0.0007339282310567	1.1371752031833235e-11
289	0	square	random	4368	[4, 4]	1	[11, 11]	0.0001	0.7780795214855971	30.34983498807547	0.0159822553396224	4.19816808295662e-10
290	0	square	random	4368	[4, 4]	10	[11, 11]	0.001	0.9957502750324726	52.7019373973705	0.0001439246843801	2.2900813377100613e-12
291	0	no	random	4368	[4, 4]	10	[11, 11]	0.001	0.991594546970842	48.6747919276952	0.0005263517959974	6.9257152990102726e-12
292	0	no	random	4368	[4, 4]	10	[13, 13]	0.01	8.076687566220954e-05	-95.9648928982323	56578921201664.0	2261943.0941908867
293	0	square	random	4368	[4, 4]	10	[13, 13]	0.01	1.427084878282464e-07	-24.87612078201389	6604841509978112.0	280545279.65864486
294	0	no	random	4368	[4, 4]	1	[13, 13]	0.0001	0.6876355232837799	27.092302675399573	0.0395022295415401	9.587490976334906e-10
295	0	square	random	4368	[4, 4]	1	[13, 13]	0.0001	0.7868445169923018	30.88574815912461	0.015086350031197	3.9654783463648557e-10
296	0	no	random	4368	[4, 4]	5	[11, 11]	0.0001	0.960695148238956	43.41173474459775	0.0016378184081986	2.532285021255015e-11
297	0	square	random	4368	[4, 4]	5	[11, 11]	0.0001	0.9891678936057152	48.37136648317566	0.0004808825324289	6.789341569504725e-12
298	0	square	random	4368	[4, 4]	10	[11, 11]	0.0001	0.9923868157063748	50.30703001060332	0.0003262655227445	4.254119749260543e-12
299	0	no	random	187	[4, 4]	1	[11, 11]	0.01	0.8010506816215145	32.26282598830358	0.0137772159650921	2.621953188793783e-10
300	0	square	random	187	[4, 4]	1	[11, 11]	0.01	0.8101862266725495	32.679318868886746	0.0117616420611739	2.423943373630245e-10
301	0	square	random	4368	[4, 4]	10	[13, 13]	0.001	0.9939964010297888	48.66519212308874	0.0003318937961012	5.212193703880176e-12
302	0	square	random	187	[4, 4]	5	[11, 11]	0.01	0.5767810464202264	22.28973579643212	0.1237361282110214	2.283576898189312e-09
303	0	no	random	4368	[4, 4]	10	[13, 13]	0.001	0.987581016600186	43.34924741276156	0.0011545238085091	2.11774194737247e-11
304	0	no	random	4368	[4, 4]	10	[11, 11]	0.0001	0.9711351462663486	45.29716158453081	0.0012020560679957	1.5965487027720522e-11
305	0	no	random	4368	[4, 4]	5	[13, 13]	0.0001	0.9591367273993576	43.47059164215304	0.0016794624971225	2.5447822998377337e-11
306	0	square	random	4368	[4, 4]	5	[13, 13]	0.0001	0.9792190917820656	46.263310000687376	0.0008662705658935	1.2483098524501984e-11
307	0	no	random	187	[4, 4]	5	[11, 11]	0.01	0.30695457467918	14.33577456270767	0.6842830777168274	1.3097352908720675e-08
308	0	no	random	187	[4, 4]	1	[13, 13]	0.01	0.8163498976636704	32.751590102321714	0.0117703611031174	2.2658422174991919e-10
309	0	square	random	187	[4, 4]	1	[13, 13]	0.01	0.8254619519832983	33.5119130236721	0.0126686068251729	2.329507285306003e-10
310	0	no	random	187	[4, 4]	1	[11, 11]	0.001	0.7829420953723577	30.96597013447759	0.0155018987134099	3.200185417493571e-10
311	0	square	random	187	[4, 4]	1	[11, 11]	0.001	0.8137816876929351	32.8258918506164	0.0108760520815849	2.427805530910574e-10
312	0	square	random	187	[4, 4]	10	[11, 11]	0.01	1.041909386993907e-07	-27.621491162929583	1.2685264291889152e+16	505257990.3861448
313	0	no	random	187	[4, 4]	10	[11, 11]	0.01	1.0052415509692468e-07	-90.41098963203848	637990011404288.0	25154960.97235239
314	0	square	random	187	[4, 4]	5	[13, 13]	0.01	3.1153458262684744e-06	-22.20099207514613	177130816.0	7.053175019881659
315	0	no	random	4368	[4, 4]	10	[13, 13]	0.0001	0.969413818332464	45.55261338730876	0.0012520716991275	1.6182823450554533e-11
316	0	no	random	187	[4, 4]	5	[13, 13]	0.01	0.0854781015530309	-4.224442169854675	28.56529235839844	9.52714926410172e-07
317	0	no	random	187	[4, 4]	5	[11, 11]	0.001	0.9904095555380208	47.278870177313685	0.0005850378074683	9.121568909724968e-12
318	0	square	random	187	[4, 4]	5	[11, 11]	0.001	0.995623862150174	50.78999514379397	0.000197458663024	3.2705506348053178e-12
319	0	square	random	4368	[4, 4]	10	[13, 13]	0.0001	0.9833096938450818	47.73453171417942	0.0006761860568076	9.075418718021656e-12
320	0	no	random	187	[4, 4]	1	[13, 13]	0.001	0.8022192660882776	31.77503125814084	0.0133685329928994	2.8025579552037633e-10
321	0	square	random	187	[4, 4]	1	[13, 13]	0.001	0.834763832450725	33.92285471861315	0.0094311023131012	2.0854707632141143e-10
322	0	no	random	187	[4, 4]	1	[11, 11]	0.0001	0.6771640698484591	26.220513663627514	0.0449272356927394	1.062129195758928e-09
323	0	square	random	187	[4, 4]	1	[11, 11]	0.0001	0.7821726369391899	30.66756768144186	0.0160743799060583	4.0241137557536086e-10
324	0	no	random	187	[4, 4]	10	[11, 11]	0.001	0.9921417966231202	49.52845649946909	0.0004557840875349	6.1980056682215635e-12
325	0	no	random	187	[4, 4]	10	[13, 13]	0.01	1.7307768215220894e-06	-76.72180320143093	3948408800804864.0	154678332.57992223
326	0	square	random	187	[4, 4]	10	[13, 13]	0.01	8.463491307172003e-08	-28.418885488676796	1.5953869695614976e+16	639576563.4435259
327	0	no	random	187	[4, 4]	5	[13, 13]	0.001	0.9913621432926796	47.01363492996989	0.0005888671730645	9.606001445648586e-12
328	0	square	random	187	[4, 4]	5	[13, 13]	0.001	0.9944408066242628	49.67074558844278	0.0003329736355226	5.10551431587409e-12
329	0	no	random	187	[4, 4]	1	[13, 13]	0.0001	0.6919572494747577	26.92237856048981	0.0399089269340038	9.487206134998192e-10
330	0	square	random	187	[4, 4]	5	[11, 11]	0.0001	0.9899633839221024	48.89748417904612	0.0004209681646898	5.988723098571401e-12
331	0	square	random	187	[4, 4]	1	[13, 13]	0.0001	0.7918122881831667	31.262499867789955	0.0151339406147599	3.7701450839377035e-10
332	0	square	random	187	[4, 4]	10	[11, 11]	0.001	0.996188857483748	53.25058758901672	0.0001280141877941	2.0560426745610297e-12
333	0	no	random	187	[4, 4]	5	[11, 11]	0.0001	0.9613314572052388	43.579924448925226	0.0014988697366788	2.23377869122816e-11
334	0	square	random	187	[4, 4]	10	[13, 13]	0.001	0.9941579765133888	48.83559556786567	0.0003414943348616	5.491938113117825e-12
335	0	no	random	91329	[4, 4]	1	[11, 11]	0.01	0.8530197714450134	34.72013597905369	0.0081911999732255	1.614686443927358e-10
336	0	square	random	91329	[4, 4]	1	[11, 11]	0.01	0.836232516731958	33.84667981155089	0.0089508248493075	1.8904069028041823e-10
337	0	square	random	187	[4, 4]	5	[13, 13]	0.0001	0.9803747442856032	46.56742279293095	0.0007933937595225	1.1094142297248562e-11
338	0	square	random	91329	[4, 4]	5	[11, 11]	0.01	0.2195634119947006	9.117362641326226	1.271198034286499	2.9385857965334638e-08
339	0	no	random	187	[4, 4]	5	[13, 13]	0.0001	0.9607733620030218	43.62361101660101	0.0015663447557017	2.2861123182447784e-11
340	0	no	random	187	[4, 4]	10	[13, 13]	0.001	0.9853712232392648	41.97192269613933	0.001400473061949	2.4735819630618343e-11
341	0	no	random	91329	[4, 4]	1	[13, 13]	0.01	0.8659408358540258	35.31810651818582	0.0067587723024189	1.3499400113142214e-10
342	0	no	random	91329	[4, 4]	5	[11, 11]	0.01	0.203547072926681	5.468557638664954	3.9533963203430176	1.0645767409075085e-07
343	0	no	random	187	[4, 4]	10	[11, 11]	0.0001	0.9707381848268758	45.608677551317314	0.0011315178126096	1.478614448145305e-11
344	0	square	random	91329	[4, 4]	1	[13, 13]	0.01	0.8558941555112751	35.00427123852872	0.009043370373547	1.6937810583939468e-10
345	0	square	random	187	[4, 4]	10	[11, 11]	0.0001	0.992572046129641	50.73352404513923	0.0002942604769486	3.901177482006868e-12
346	0	no	random	91329	[4, 4]	1	[11, 11]	0.001	0.8366337553583529	33.102677852280365	0.0097269946709275	2.012542365044285e-10
347	0	square	random	91329	[4, 4]	1	[11, 11]	0.001	0.8443072220456019	34.0784848575563	0.0080381203442811	1.7938933601601946e-10
348	0	square	random	91329	[4, 4]	10	[11, 11]	0.01	5.5807270378735024e-08	-30.26057346127141	5068059261796352.0	198359712.13008472
349	0	no	random	91329	[4, 4]	10	[11, 11]	0.01	3.9544720347432964e-07	-74.63698566345643	4980307711229952.0	193909831.3274987
350	0	square	random	91329	[4, 4]	5	[11, 11]	0.001	0.9969299144981126	53.60801479670147	0.0001347048673778	2.028790589991834e-12
351	0	no	random	187	[4, 4]	10	[13, 13]	0.0001	0.9673616160374322	45.39364565132237	0.0012156831799075	1.5301102792754568e-11
352	0	no	random	91329	[4, 4]	5	[13, 13]	0.01	0.1617051093207127	6.662594728052678	3.4546244144439697	8.524639847927334e-08
353	0	square	random	187	[4, 4]	10	[13, 13]	0.0001	0.9843598959258024	47.88869817065275	0.0006247101700864	8.333391985260852e-12
354	0	square	random	91329	[4, 4]	5	[13, 13]	0.01	1.4336113463185915e-06	-25.393492389504864	2549380096.0	101.17048690198276
355	0	no	random	91329	[4, 4]	1	[13, 13]	0.001	0.8536010055401932	34.348422421513504	0.0081542171537876	1.7049131657135374e-10
356	0	no	random	91329	[4, 4]	5	[11, 11]	0.001	0.9930731196418612	49.20409393458588	0.0003901788732036	5.634605688320374e-12
357	0	square	random	91329	[4, 4]	1	[13, 13]	0.001	0.8654859629493974	35.2158909919832	0.0070082326419651	1.5524488342123848e-10
358	0	no	random	91329	[4, 4]	1	[11, 11]	0.0001	0.7081712914930677	27.59707565762188	0.0312872715294361	7.526251134483205e-10
359	0	square	random	91329	[4, 4]	1	[11, 11]	0.0001	0.803246018053491	31.322206031362523	0.0135065261274576	3.293154489441098e-10
360	0	square	random	91329	[4, 4]	10	[11, 11]	0.001	0.9974164825718056	55.28058166930832	8.927431190386415e-05	1.2818769681080608e-12
361	0	no	random	91329	[4, 4]	10	[11, 11]	0.001	0.9932299259323648	50.66071061355264	0.0003407525364309	4.4903896061800166e-12
362	0	square	random	91329	[4, 4]	5	[11, 11]	0.0001	0.9923297965670624	50.31206675061495	0.0003274172195233	4.331822400006083e-12
363	0	no	random	91329	[4, 4]	5	[13, 13]	0.001	0.9928314415186968	48.92276306180563	0.0004833727434743	6.88203917376308e-12
364	0	no	random	91329	[4, 4]	10	[13, 13]	0.01	1.1965948526895e-06	-97.31592460578564	2559175322238976.0	100081256.03522862
365	0	square	random	91329	[4, 4]	5	[13, 13]	0.001	0.9958549826839688	51.55624242789801	0.0002169799554394	3.287580369382517e-12
366	0	square	random	91329	[4, 4]	10	[13, 13]	0.01	6.152117545859543e-08	-24.44715058878604	1573363155730432.0	64927456.721694365
367	0	no	random	91329	[4, 4]	5	[11, 11]	0.0001	0.970793175581464	45.78218646011469	0.0011315784649923	1.4903989064306246e-11
368	0	no	random	91329	[4, 4]	1	[13, 13]	0.0001	0.7282618987476968	28.526211789147528	0.0280076526105403	6.753166666353707e-10
369	0	square	random	91329	[4, 4]	1	[13, 13]	0.0001	0.8087788553881194	31.7861698649478	0.0128394877538084	3.1125999757170525e-10
370	0	no	random	60119	[4, 4]	1	[11, 11]	0.01	0.7776635801099631	30.532785455205754	0.0202085748314857	4.1216921027730856e-10
371	0	square	random	91329	[4, 4]	10	[11, 11]	0.0001	0.9934673020896309	51.70462222398187	0.0002512460923753	3.1404478125707e-12
372	0	square	random	60119	[4, 4]	1	[11, 11]	0.01	0.8059143040236786	32.475319337302835	0.0115643860772252	2.670721249360025e-10
373	0	no	random	91329	[4, 4]	10	[11, 11]	0.0001	0.9760305156822352	47.04324047968568	0.0009296146454289	1.0621596813542597e-11
374	0	no	random	60119	[4, 4]	5	[11, 11]	0.01	0.4304235622126676	19.178573946323347	0.2449782192707061	4.7566690616139115e-09
375	0	square	random	91329	[4, 4]	10	[13, 13]	0.001	0.9957690818020528	51.1876671350738	0.000250730314292	3.533027695052442e-12
376	0	no	random	91329	[4, 4]	10	[13, 13]	0.001	0.98913588519438	43.892816888456345	0.0010264908196404	1.7777288360305416e-11
377	0	no	random	91329	[4, 4]	5	[13, 13]	0.0001	0.9690562861933192	45.52422675217411	0.0012389799812808	1.5948455343729566e-11
378	0	square	random	91329	[4, 4]	5	[13, 13]	0.0001	0.9830322473194238	48.00582828209431	0.0006328959716483	8.151218827832668e-12
379	0	square	random	60119	[4, 4]	5	[11, 11]	0.01	0.6125186750765201	24.26710987153183	0.079340361058712	1.6152656945083655e-09
380	0	no	random	60119	[4, 4]	1	[13, 13]	0.01	0.7985722848960718	30.963652061804574	0.0159430913627147	3.526979373093205e-10
381	0	square	random	60119	[4, 4]	1	[13, 13]	0.01	0.8145072637422628	32.82039966254664	0.0116492407396435	2.588842530404358e-10
382	0	no	random	60119	[4, 4]	1	[11, 11]	0.001	0.7592242441188581	29.09034951664619	0.0220955479890108	4.953265730599545e-10
383	0	square	random	60119	[4, 4]	1	[11, 11]	0.001	0.8134879438918656	32.73775546945992	0.0104093914851546	2.584456562870129e-10
384	0	no	random	60119	[4, 4]	5	[13, 13]	0.01	0.1307772504448479	-1.8512886482927693	22.548009872436523	7.448513605643824e-07
385	0	square	random	60119	[4, 4]	10	[11, 11]	0.01	2.6634111827661986e-07	-30.121547847515178	423393394688.0	16453.260882873812
386	0	no	random	60119	[4, 4]	10	[11, 11]	0.01	1.5109653775457292e-06	-83.85127310133174	1161506527903744.0	45650601.31611579
387	0	no	random	60119	[4, 4]	10	[13, 13]	0.01	3.390836339676107e-07	-88.63348190689001	6.11728927794135e+16	2374363945.866295
388	0	no	random	91329	[4, 4]	10	[13, 13]	0.0001	0.972035496999332	46.62280468843092	0.0010345366317778	1.2001763458851854e-11
389	0	square	random	91329	[4, 4]	10	[13, 13]	0.0001	0.9849382206086448	48.77656301164741	0.0005618396098725	6.959704828057169e-12
390	0	square	random	60119	[4, 4]	5	[13, 13]	0.01	2.671315600454714e-07	-24.79004654557153	3153902080.0	126.0176675495672
391	0	square	random	60119	[4, 4]	5	[11, 11]	0.001	0.9929582448263672	48.88700110997239	0.0003329971514176	5.727839545329394e-12
392	0	no	random	60119	[4, 4]	1	[13, 13]	0.001	0.7841422408007919	30.231249178369914	0.0183774065226316	4.188685846905979e-10
393	0	square	random	60119	[4, 4]	1	[13, 13]	0.001	0.8356676883889796	33.89897342256091	0.009023412130773	2.2324160767761622e-10
394	0	no	random	60119	[4, 4]	5	[11, 11]	0.001	0.985412467008909	43.91914409106707	0.0009319190285168	1.7157239873201725e-11
395	0	no	random	60119	[4, 4]	10	[11, 11]	0.001	0.9902612530755104	47.627761949845954	0.0005877368384972	9.408620315304932e-12
396	0	no	random	60119	[4, 4]	1	[11, 11]	0.0001	0.6089333490770941	24.392343941235733	0.0597838535904884	1.52464568412046e-09
397	0	square	random	60119	[4, 4]	1	[11, 11]	0.0001	0.7608737041024554	30.149590671105585	0.0168393235653638	4.697144812466742e-10
398	0	no	random	60119	[4, 4]	5	[11, 11]	0.0001	0.9611840086448163	42.95268903431356	0.0017075425712391	3.017998826257972e-11
399	0	square	random	60119	[4, 4]	5	[11, 11]	0.0001	0.9866254087438292	47.34682342260977	0.000534230377525	9.033604759270052e-12
400	0	square	random	60119	[4, 4]	10	[13, 13]	0.001	0.9926573466052327	48.009225052771775	0.0003285285201855	6.152261511220781e-12
