	Unnamed: 0	mask_dim	acs_type	acc	bloc	kernel	std_noise	lr_mask	lr_other	test_ssim	test_psnr	test_loss	test_loss_denorm
573	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.01	0.001	0.7458994986567306	24.26702140431044	0.0831795781850814	2.9603737903907116e-09
574	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.01	0.0001	0.9138694947431864	35.5185494471678	0.0053181569091975	1.1910916052312856e-10
575	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.001	0.0001	0.7118946906567067	24.667214424327288	0.073928028345108	2.384268667937425e-09
576	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.001	0.01	0.1746909608584693	0.1703856948192469	13.768261909484863	4.550132404839266e-07
577	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.001	0.01	0.383954797933305	13.771754703809217	0.7498263120651245	1.5642478226243588e-08
578	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.001	0.001	0.9730589655601506	39.63153040353348	0.0026381560601294	5.2645720144295226e-11
579	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.001	0.001	0.7458971418610579	24.26716657225201	0.0831860825419426	2.960680163099036e-09
580	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.001	0.0001	0.9305724624246652	37.37764962793088	0.0041547850705683	9.041564454373238e-11
581	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.0001	0.001	0.7459034201058704	24.267172668774386	0.0831868201494216	2.960673852689367e-09
582	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.0001	0.01	0.1200272343357907	-1.4109981135669123	22.03020668029785	7.329627606080368e-07
583	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.0001	0.01	0.383954797933305	13.771754703809217	0.7498263120651245	1.5642478226243588e-08
584	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.0001	0.001	0.9472166652276046	37.98725534264869	0.0048965280875563	9.052227694917274e-11
585	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.01	0.001	0.9079055596436788	33.47826267338152	0.0065379035659134	2.0422950455486782e-10
586	0	[4, 4]	no	0.25	5	[13, 13]	0.05	0.0001	0.0001	0.8858640715214211	35.19220207365058	0.0077010346576571	1.5840068925098818e-10
587	0	[4, 4]	square	0.25	5	[13, 13]	0.05	0.0001	0.0001	0.7118940834471268	24.667148735536813	0.0739277079701423	2.384249587540499e-09
588	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.01	0.0001	0.950734774441197	40.18039014776445	0.0024195977021008	5.3296533733102655e-11
589	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.01	0.01	-0.0004524771482534	-112.18685743287338	184724930560.0	7396.12019370475
590	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.01	0.01	4.287552507782479e-07	-88.86528181104845	331277729792.0	13268.521323826984
591	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.001	0.001	0.9079055596436788	33.47826267338152	0.0065379035659134	2.0422950455486782e-10
592	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.01	0.001	0.9903690270759908	45.88055501650378	0.0006959232268854	1.175845478028248e-11
593	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.001	0.0001	0.9480468315704916	40.19314319938016	0.0024857588578015	5.0220811580958863e-11
594	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.001	0.01	7.687841014885223e-06	-92.30396164500634	5615251881984.0	232143.70979189329
595	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.0001	0.01	-1.2283188503624248e-06	-96.63496768478072	17334122053632.0	673577.1422821884
596	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.01	0.0001	0.8756990467048816	33.61058674603903	0.00656613195315	1.3897370981650735e-10
597	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.001	0.01	3.3624741625223684e-08	-92.47522444220338	5648105332539392.0	226075010.56768632
598	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.001	0.001	0.984396182663302	43.66353341728493	0.0013442191993817	2.3488821031916828e-11
599	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.0001	0.001	0.9079055596436788	33.47826267338152	0.0065379035659134	2.0422950455486782e-10
600	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.0001	0.0001	0.8756976067828403	33.610469762345744	0.006566290743649	1.3897729700684878e-10
601	0	[4, 4]	square	0.25	10	[11, 11]	0.0175	0.001	0.0001	0.8756979764276611	33.61050588197219	0.0065662642009556	1.3897668468010215e-10
602	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.0001	0.01	7.699466406240584e-10	-92.1335252746425	1.4548010806668165e+18	55969856134.76153
603	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.0001	0.0001	0.9448441057952616	38.39460725192684	0.0029654265381395	6.215044245081039e-11
604	0	[4, 4]	no	0.25	10	[11, 11]	0.0175	0.0001	0.001	0.9742348602504928	40.32360518326176	0.002285294001922	4.0993300101324414e-11
605	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.01	0.001	0.9079008199947256	33.47739113551698	0.0065391850657761	2.042775246003464e-10
606	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.01	0.0001	0.936481339254809	38.366627012976224	0.003541971091181	7.200908553114759e-11
607	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.001	0.001	0.9079008199947256	33.47739113551698	0.0065391850657761	2.042775246003464e-10
608	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.01	0.01	1.7492395612168673e-08	-94.61548621574894	416923347058688.0	16806902.534285057
609	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.01	0.01	0.002683964525642	-87.92739083236569	2411458560.0	103.6386077194363
610	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.01	0.001	0.9888648530182198	46.155398728494	0.0007946877740323	1.342059614859871e-11
611	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.001	0.01	8.05871166030165e-06	-92.27089507904245	5615251881984.0	232143.69853079095
612	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.001	0.0001	0.9517367976015536	38.551559026647205	0.0027365232817828	5.831474326316779e-11
613	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.001	0.0001	0.8756986944115442	33.610624162585026	0.0065663028508424	1.3897808535059975e-10
614	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.01	0.0001	0.8756986555885451	33.61062421234186	0.0065663047134876	1.3897817291628e-10
615	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.001	0.01	2.9093207401685807e-09	-88.67388488863435	2.1362452647745943e+18	89026009062.80862
616	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.001	0.001	0.9766888417710604	40.5300286176284	0.0021995704155415	4.436044564921392e-11
617	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.0001	0.0001	0.9310055386484848	37.34690157712199	0.0046471343375742	8.750137967035868e-11
618	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.0001	0.0001	0.8756986944115442	33.610624162585026	0.0065663028508424	1.3897808535059975e-10
619	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.0001	0.001	0.907902604002178	33.477635965442815	0.0065388376824557	2.0426207228190086e-10
620	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.0001	0.001	0.9423689151939252	35.426232282650375	0.0056356573477387	1.1733524693647515e-10
621	0	[4, 4]	no	0.25	10	[11, 11]	0.05	0.0001	0.01	-1.7595415095664653e-07	-92.51511925156684	1326607237120.0	53455.1862981316
622	0	[4, 4]	square	0.25	10	[11, 11]	0.05	0.0001	0.01	0.002683964525642	-87.92739083236569	2411458560.0	103.6386077194363
623	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.01	0.001	0.8825523982644519	32.0170462795054	0.0110051594674587	3.6665333919799645e-10
624	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.01	0.0001	0.9380792707847994	38.89543217952836	0.0028944420628249	6.477407001212737e-11
625	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.01	0.01	1.416192497865914e-05	-85.95529390296461	60796998516736.0	2443737.029153403
626	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.01	0.01	3.144466295439312e-05	-102.54699224518916	30021578129408.0	1171536.8774763478
627	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.01	0.001	0.9814336029157854	42.661032417430896	0.0016251922352239	2.861783352146137e-11
628	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.001	0.001	0.8825523982644519	32.0170462795054	0.0110051594674587	3.6665333919799645e-10
629	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.01	0.0001	0.8844915943738942	35.17334956907024	0.0063840765506029	1.3943214129832578e-10
630	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.001	0.0001	0.9462988521181572	39.36826796385825	0.0026541620027273	5.316131279785103e-11
631	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.001	0.01	1.3153204916098886e-05	-101.9313945993555	7582980046323712.0	299574840.45431805
632	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.001	0.01	1.753129331368499e-06	-94.55392192915048	7646131257344.0	304813.0115131341
633	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.001	0.001	0.9835155110601432	43.08958049911264	0.0020111410412937	3.8428724188882735e-11
634	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.0001	0.001	0.9646929563068296	39.71179557100097	0.0033158741425722	6.077943500460069e-11
635	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.0001	0.0001	0.937045955083927	38.45001862880688	0.0034225687850266	7.107973006482259e-11
636	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.0001	0.001	0.8825512565349796	32.01711996415978	0.0110049741342663	3.6664810605335884e-10
637	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.001	0.0001	0.8844912002274097	35.173316943109725	0.0063841068185865	1.3943287544051262e-10
638	0	[4, 4]	no	0.25	10	[13, 13]	0.0175	0.0001	0.01	5.382815198371021e-06	-97.28738169094282	7999572009811968.0	311881408.02778906
639	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.0001	0.01	3.144466295439312e-05	-102.54699224518916	30021578129408.0	1171536.8774763478
640	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.01	0.001	0.8825523982644519	32.0170462795054	0.0110051594674587	3.6665333919799645e-10
641	0	[4, 4]	square	0.25	10	[13, 13]	0.0175	0.0001	0.0001	0.8844912002274097	35.173316943109725	0.0063841068185865	1.3943287544051262e-10
642	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.01	0.01	2.0484609187346616e-06	-96.62609320395812	2.555427157966848e+16	1028307575.4296892
643	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.01	0.01	1.753129331368499e-06	-94.55392192915048	7646131257344.0	304813.0115131341
644	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.001	0.001	0.9728324252483356	40.13867293141573	0.0027526572812348	5.5272692840319165e-11
645	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.01	0.001	0.9852567719060106	43.864846025201416	0.0012623454676941	2.2538694164560603e-11
646	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.01	0.0001	0.9405374082736054	38.70727127883323	0.003406026167795	7.495843935621507e-11
647	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.01	0.0001	0.8844928988365593	35.173282031820584	0.0063839890062808	1.3943068620251292e-10
648	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.0001	0.01	1.0743542798195294e-05	-98.38697192311211	138257790664704.0	5736319.748028169
649	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.001	0.01	2.204059398416576e-07	-89.24482564378758	1.0346567626129408e+16	411134343.09060353
650	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.001	0.01	3.144466295439312e-05	-102.54699224518916	30021578129408.0	1171536.8774763478
651	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.0001	0.001	0.8825818085091184	32.019403945304106	0.0110032092779874	3.6657294069902224e-10
652	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.0001	0.001	0.9398421075763488	36.58421712519547	0.0059988335706293	1.1260930952945531e-10
653	0	[4, 4]	square	0.125	5	[11, 11]	0.0175	0.01	0.01	1.0	inf	0.0	0.0
654	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.0001	0.0001	0.9266838406886362	37.45265320945467	0.0045709293335676	9.316039494193592e-11
655	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.001	0.001	0.8825584954774895	32.01747022098897	0.0110043510794639	3.6662788102958186e-10
656	0	[4, 4]	no	0.25	10	[13, 13]	0.05	0.001	0.0001	0.9437421565786588	38.50422305244942	0.0032366537488996	6.605814365253753e-11
657	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.001	0.0001	0.8844928870324016	35.17328131140676	0.0063839894719421	1.3943068517121422e-10
658	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.0001	0.01	3.144466295439312e-05	-102.54699224518916	30021578129408.0	1171536.8774763478
659	0	[4, 4]	square	0.25	10	[13, 13]	0.05	0.0001	0.0001	0.8844912002274097	35.173316943109725	0.0063841068185865	1.3943287544051262e-10
